"sim","loss"
6645,8363752.092
6646,347070
6647,10638731.767
6648,16325780.497
6649,3032946.552
6650,10911882.577
6651,14068691.891
6652,5285465.402
6653,21612330.859
6654,7796322.065
6655,12531887.58
6656,17069322.674
6657,14931852.358
6658,8772492.435
6659,0
6660,6410236.548
6661,17759743.892
6662,2153487
6663,4614206
6664,8760977.363
6665,1646192
6666,43935791.777
6667,2675149.552
6668,2747833.588
6669,2331846.3
6670,33256710.048
6671,4944665
6672,1857514
6673,8721829.062
6674,13266991.223
6675,538319.348
6676,2845102.451
6677,8241417.519
6678,7679137.642
6679,0
6680,458622.451
6681,31505438.009
6682,12017200.362
6683,22059927.578
6684,8606720.594
6685,26607414.364
6686,14551010.619
6687,6789057.451
6688,7276511.3
6689,11912701.278
6690,3032162.826
6691,33425791.434
6692,1683115
6693,7544860.338
6694,683886
6695,15967669.401
6696,9364529.003
6697,55577283.825
6698,29151736.753
6699,10554584.792
6700,24335169.358
6701,6962815.348
6702,11077817.451
6703,22512104.132
6704,3545234.54
6705,54335948.364
6706,38088614.206
6707,6983986.3
6708,2097318.003
6709,8369193.202
6710,14673124.888
6711,14571090.04
6712,10542146.339
6713,19496141.285
6714,11830157.608
6715,6268445.32
6716,14643943.863
6717,5357980.3
6718,5583300.3
6719,10324320.578
6720,12557200.783
6721,25582628.616
6722,1792331.451
6723,8996871.513
6724,3889733.3
6725,8153497.785
6726,9018498.383
6727,23409726.687
6728,0
6729,39658298.277
6730,0
6731,5364009.126
6732,22521138.662
6733,27043523.864
6734,7472561.313
6735,20161613.755
6736,19873742.866
6737,160225
6738,6407337.88
6739,5026632.768
6740,6698083.53
6741,34017169.038
6742,26733965.853
6743,17497604.517
6744,15732374.888
6745,11311389.958
6746,30111987.444
6747,12557688.65
6748,3179005.3
6749,5364009.126
6750,13428104.843
6751,6197891.435
6752,211322
6753,9969304.29
6754,15370586.472
6755,6266685
6756,807000
6757,10337364.849
6758,31669571.921
6759,3275096.58
6760,3091720
6761,23853626.569
6762,3032162.826
6763,11450265.432
6764,6590857
6765,11555227.514
6766,0
6767,2775569
6768,16824300.39
6769,11520618.77
6770,16415297.248
6771,10711006.527
6772,5094918.146
6773,11089585.32
6774,4046396.708
6775,18887593.458
6776,2498847.451
6777,3436336.3
6778,24368442.965
6779,6668274.38
6780,13510048.417
6781,4098642.348
6782,1646192
6783,7957357.146
6784,34262274.744
6785,26702758.058
6786,13349562.308
6787,12422966.55
6788,5695798.424
6789,15871155.779
6790,3207204.708
6791,32981359.804
6792,29472890.3
6793,53707865.648
6794,9138815.277
6795,16079561.265
6796,10381826.339
6797,507295
6798,3032162.826
6799,4268945.219
6800,17345894.293
6801,5614609.451
6802,4823162.865
6803,0
6804,7587342.068
6805,14340090.114
6806,11549287.201
6807,13331220.601
6808,1503477
6809,0
6810,5589466.826
6811,12355175.752
6812,6434855.308
6813,7188340.062
6814,14831728.003
6815,969828.678
6816,9122448.435
6817,9828105.197
6818,1354387.58
6819,17197219.666
6820,0
6821,48119240.803
6822,5314112.25
6823,14951916.13
6824,47364840.469
6825,3953949.552
6826,967225
6827,17396688.272
6828,27571871.22
6829,160225
6830,339864
6831,807000
6832,17882454.184
6833,18110948.414
6834,9003666.362
6835,16181442.196
6836,21698332.19
6837,7766377.799
6838,7765221.55
6839,19867083.85
6840,16107158.648
6841,12131290.552
6842,21976579.17
6843,807000
6844,46736775.939
6845,2116788
6846,31066819.024
6847,40295580.696
6848,8577875.335
6849,26582537.881
6850,14840828.582
6851,38443009.233
6852,17999876.073
6853,1673263.552
6854,645467.451
6855,11003104.888
6856,3372026.826
6857,1343562.558
6858,11270396.706
6859,5938838.435
6860,20007991.933
6861,1363679
6862,347070
6863,3412155.768
6864,1830815
6865,43731920.825
6866,15411775.036
6867,5751993.435
6868,10496077.3
6869,8243389.141
6870,4585330.32
6871,10728284.755
6872,14593434.869
6873,8526453.176
6874,33425915.483
6875,12953841.625
6876,1298324.951
6877,13953079.952
6878,0
6879,7123236.513
6880,23026931.254
6881,19394506.134
6882,17052856.854
6883,8771476.435
6884,12631694.435
6885,3734103.768
6886,4138263.3
6887,45134818.288
6888,34604120.069
6889,29994460.1
6890,13080008.497
6891,8612659.192
6892,8676960.59
6893,8394697.678
6894,66080101.693
6895,13535687.164
6896,518544
6897,1944589.451
6898,17698043.735
6899,12778852.914
6900,1614477
6901,33351674.585
6902,1646192
6903,4698548.721
6904,10994247.994
6905,20035715.497
6906,5296088.378
6907,20168165.732
6908,27612963.538
6909,37653194.655
6910,5986842.192
6911,14329278.478
6912,9062588.516
6913,53890061.862
6914,4944665
6915,1683115
6916,211322
6917,15132435.062
6918,2373724
6919,12713931.356
6920,7819043.711
6921,10193131.713
6922,92188719.292
6923,21550148.41
6924,7229016.358
6925,0
6926,31081933.587
6927,15263603.178
6928,3082733.3
6929,60302448.802
6930,4653982
6931,16001874.556
6932,33853018.55
6933,12404885.079
6934,9888046.99
6935,6770315.435
6936,26094347.139
6937,12264593.203
6938,27082542.737
6939,25010839.144
6940,9314125.921
6941,17095717.813
6942,68816817.926
6943,16052954.9
6944,17403820.034
6945,0
6946,30724379.637
6947,30011420.85
6948,8770445.3
6949,0
6950,8828566.451
6951,15594312.078
6952,2542472.246
6953,2467461
6954,44675469.859
6955,0
6956,9655310.339
6957,30475229.707
6958,347070
6959,1957515
6960,21892558.692
6961,4706662.254
6962,17357408.138
6963,12046665.288
6964,17706613.609
6965,26558821.424
6966,3299071.3
6967,11736471.519
6968,7528204.062
6969,10516962.755
6970,8635304.872
6971,29333757.16
6972,3753378.451
6973,16065229.399
6974,8615249.95
6975,2331846.3
6976,5426789.755
6977,5559724.958
6978,17873077.656
6979,2275987.552
6980,13204409.098
6981,11118220.452
6982,7907701.962
6983,21062818.891
6984,17031478.285
6985,30552837.143
6986,8542727.642
6987,1924061.552
6988,11155562.397
6989,11324818.882
6990,25398021.061
6991,864097
6992,12826019.434
6993,7225633.331
6994,6076766
6995,2202207.003
6996,0
6997,3387854
6998,9233102.735
6999,39968588.196
7000,10394036.267
7001,9955636.026
7002,0
7003,7479031.292
7004,17196218.504
7005,15244250.45
7006,20568773.627
7007,3294917
7008,9726072.212
7009,14934306.44
7010,13083339.44
7011,7924377.768
7012,0
7013,8663421.006
7014,9631589.513
7015,17267480.601
7016,22421447.807
7017,2704174.517
7018,1923669.451
7019,9096789.287
7020,0
7021,1514612.58
7022,6511369.068
7023,14787386.333
7024,56867958.558
7025,15409287.223
7026,5477548.998
7027,1646192
7028,886741
7029,15016485.616
7030,18403198.07
7031,4967423.5
7032,7491370
7033,18813218.317
7034,29247221.495
7035,23102060.573
7036,211322
7037,1161987.451
7038,750887
7039,13329540.123
7040,7467100.752
7041,34777065.953
7042,11657261.642
7043,10439844
7044,22255874.252
7045,18878510.064
7046,7779981.842
7047,14049119.789
7048,22498377.164
7049,20163174.681
7050,42962290.163
7051,18490262.766
7052,12981659.302
7053,27066752.991
7054,38671064.257
7055,18451289.497
7056,3412155.768
7057,18072887.396
7058,40217623.965
7059,9499197.143
7060,4112216.359
7061,24260231.52
7062,20268384.117
7063,12835736.068
7064,13927902.056
7065,13567892.765
7066,20096251.497
7067,6775565.58
7068,12298180.888
7069,3487717.451
7070,12558047.888
7071,0
7072,17630847.723
7073,15910391.976
7074,19357603.242
7075,0
7076,25691266.26
7077,211322
7078,21902861.385
7079,2738884.132
7080,9528026.075
7081,20506492.412
7082,10595573.827
7083,5268818.826
7084,5517430.348
7085,507295
7086,6742265.548
7087,7684760.082
7088,24986420.056
7089,4590049.826
7090,5227498.6
7091,45623223.282
7092,28262604.128
7093,10465149.371
7094,3174690
7095,10738550.8
7096,8097253.614
7097,38037248.004
7098,11068020.01
7099,4062304.782
7100,19594040.793
7101,47982651.858
7102,432450.558
7103,3891820.598
7104,5257538.467
7105,13834325.841
7106,6646698.062
7107,0
7108,21936375.031
7109,0
7110,10536433.435
7111,22011028.629
7112,11850707.045
7113,16925886.72
7114,13400438.246
7115,2716691
7116,33247686.061
7117,736996.26
7118,4426754.826
7119,10904954.277
7120,9767638.303
7121,20212993.724
7122,4148667.768
7123,9897145.701
7124,11970834.72
7125,30820134.955
7126,18991739.041
7127,24031073.801
7128,14642067.174
7129,16879250.365
7130,13167514.329
7131,27677581.962
7132,5254621.829
7133,6671820.062
7134,15319279.093
7135,22599622.211
7136,7487833.3
7137,12679928.01
7138,0
7139,19017367.431
7140,1880940.678
7141,7977535.093
7142,4011133.23
7143,28156811.99
7144,35399226.224
7145,1389148.451
7146,35468845.24
7147,23624904.02
7148,7287600.39
7149,29754496.017
7150,56564888.059
7151,2130393
7152,0
7153,25238976.922
7154,6546502.348
7155,19165736.62
7156,13003834.46
7157,27502635.749
7158,27011300.093
7159,0
7160,8721586.799
7161,25242745.252
7162,0
7163,40371455.683
7164,3032162.826
7165,19933977.823
7166,1465566
7167,12058050.075
7168,2321376.451
7169,13024540.65
7170,13770076.41
7171,2948612.58
7172,15292732.779
7173,3524419
7174,23980354.104
7175,15148010.861
7176,11528913.952
7177,16937111.586
7178,7802897.852
7179,12581579.804
7180,13604905.579
7181,31811997.823
7182,0
7183,15006675.851
7184,26974055.497
7185,36036171.995
7186,29540287.063
7187,26066561.77
7188,23628130.419
7189,1590106
7190,10226729.947
7191,3386837
7192,34844954.152
7193,160225
7194,11288238.174
7195,8887073.065
7196,1333399.552
7197,3759225.768
7198,22870145.281
7199,15262991.922
7200,47502493.226
7201,10535989.642
7202,22579637.265
7203,22803725.731
7204,6536072.062
7205,12180401.548
7206,29179854.703
7207,2180337.39
7208,0
7209,23479119.154
7210,8077191.091
7211,21284159.682
7212,44269542.161
7213,20516638.542
7214,0
7215,37031292.035
7216,185702
7217,13646888.956
7218,10322251.181
7219,7454447
7220,1452467.451
7221,6853758.811
7222,4795613.3
7223,13965194.826
7224,21819986.691
7225,1065402
7226,13391162.651
7227,18646325.44
7228,25713184.026
7229,0
7230,0
7231,6444318.594
7232,47871417.707
7233,0
7234,26100599.983
7235,15244145.534
7236,2776369.58
7237,4579319.031
7238,4944665
7239,5591768.435
7240,16537563.188
7241,27437665.018
7242,41194887.979
7243,10697453.374
7244,3116192.3
7245,24638171.675
7246,7970942.062
7247,2153388.588
7248,16155568.545
7249,1040599
7250,3412155.768
7251,9988914.226
7252,8979924.919
7253,18693042.268
7254,29911799.435
7255,10155210.234
7256,25873637.913
7257,5460435.663
7258,45708167.189
7259,3032162.826
7260,33820043.977
7261,13203919.431
7262,5372090.133
7263,0
7264,23354792.321
7265,8667316.065
7266,0
7267,21919580.333
7268,15111026.076
7269,3412155.768
7270,2442605.552
7271,18627167.84
7272,24350683.083
7273,18413675.323
7274,211322
7275,863590
7276,4132767.15
7277,19036459.487
7278,14766164.497
7279,21372046.729
7280,2331846.3
7281,11981114.282
7282,25687938.643
7283,10214066.261
7284,38786034.357
7285,4004978.826
7286,7264246.62
7287,11760848.3
7288,540510
7289,3677573.343
7290,31604539.197
7291,9327977.297
7292,6686170.751
7293,988593.248
7294,12857730.883
7295,18483308.146
7296,6440566.826
7297,10454328.3
7298,8095870.082
7299,5916336.625
7300,35713915.671
7301,15180415.334
7302,1023815
7303,8581384.5
7304,2331846.3
7305,8791789.76
7306,14346457.729
7307,22822989.904
7308,12410447.887
7309,2601404
7310,16886233.841
7311,16365014.886
7312,15956805.732
7313,27958409.883
7314,12132455.203
7315,26007125.664
7316,933499.242
7317,843664.588
7318,12508632.209
7319,22574456.093
7320,17615619.898
7321,4534589.768
7322,15684679.521
7323,25643326.204
7324,2831935.3
7325,38499702.228
7326,22860158.966
7327,21770353.978
7328,39372899.066
7329,3535300.3
7330,6964961.948
7331,10536433.435
7332,27848686.233
7333,10573420.642
7334,5715873.518
7335,8596906.767
7336,1471572.003
7337,8812210.062
7338,5591768.435
7339,27442819.817
7340,53373443.045
7341,974667
7342,9518808.219
7343,13572473.071
7344,3720994.751
7345,4922710.48
7346,33622775.177
7347,7544845.015
7348,4205337.378
7349,43993297.843
7350,8743235.162
7351,16412513.622
7352,12922737.062
7353,1354387.58
7354,27004137.973
7355,558392
7356,558392
7357,15878252.862
7358,3032162.826
7359,3572380.768
7360,6466962
7361,3067611.552
7362,0
7363,20459181.616
7364,18257502.783
7365,1646192
7366,3372026.826
7367,7293226.015
7368,12617129.785
7369,18929532.763
7370,5727639.277
7371,2884103.248
7372,10076398.712
7373,0
7374,3740388.23
7375,25665819.952
7376,20928813.505
7377,0
7378,16989406.614
7379,10534965.501
7380,7528204.062
7381,19317918.123
7382,7927136.435
7383,22558799.453
7384,17625602.164
7385,11914943.019
7386,45763988.984
7387,3624809.08
7388,31083931.089
7389,21211713.286
7390,5314370.588
7391,2248079.691
7392,8101550.435
7393,13228760.491
7394,15921638.649
7395,11862569.55
7396,13513327.035
7397,20507979.805
7398,21857680.871
7399,3480494.062
7400,31509846.269
7401,27725087.716
7402,6666680.435
7403,20736255.17
7404,750887
7405,967225
7406,22182695.056
7407,7497924.614
7408,5304495.696
7409,0
7410,0
7411,0
7412,2863950.228
7413,0
7414,23344027.864
7415,0
7416,1981512.451
7417,13097856.462
7418,5364009.126
7419,14766908.797
7420,3067987.451
7421,197945
7422,8840636.876
7423,13846170.82
7424,22012574.99
7425,13872815.62
7426,7577464
7427,8558837.642
7428,1803719.048
7429,1354387.58
7430,17511739.906
7431,3192387.826
7432,21530064.492
7433,7627565.132
7434,6091072.068
7435,13245699.532
7436,20564132.276
7437,7805716.7
7438,6455358.435
7439,13721641.57
7440,16738293.416
7441,27811002.07
7442,24290436.041
7443,5820249.3
7444,34171422.01
7445,3445248.552
7446,23903599.645
7447,9649219.3
7448,33538046.56
7449,23115801.76
7450,1210660
7451,18993681.304
7452,4163042.768
7453,3700854
7454,17278783.171
7455,11302615.41
7456,4116326.58
7457,10682885.635
7458,7853798.368
7459,13818767.528
7460,0
7461,3847753.066
7462,0
7463,37001909.204
7464,10776570.197
7465,11675046.917
7466,4585330.32
7467,12713422.331
7468,6903995.3
7469,23917157.219
7470,2105274.58
7471,22732784.723
7472,7276511.3
7473,28467792.474
7474,9375471.203
7475,15773595.428
7476,2331846.3
7477,13768545.528
7478,24602307.137
7479,9706630.212
7480,22178322.108
7481,6917176.62
7482,13045634.41
7483,7346902
7484,5369348.88
7485,32057175.547
7486,29542673.804
7487,12225005.605
7488,7628532.987
7489,40070169.476
7490,2331846.3
7491,0
7492,34942747.739
7493,23853308.938
7494,1993262
7495,2327244.552
7496,25543644.936
7497,34060689.99
7498,2397079
7499,16659551.365
7500,0
7501,2196989.552
7502,10282367.855
7503,4585330.32
7504,74740793.011
7505,4817990.07
7506,2661476.58
7507,3072499.58
7508,18480586.387
7509,8435280.552
7510,16955652.513
7511,22676479.575
7512,12102768.768
7513,30744780.349
7514,18590925.288
7515,807000
7516,11631040.936
7517,1354387.58
7518,14644697.281
7519,12539346.968
7520,15698337.644
7521,9163226.47
7522,22075737.537
7523,13462249.513
7524,0
7525,4105856.794
7526,22224950.547
7527,1173174.552
7528,37344366.83
7529,25574983.069
7530,3805980
7531,1365603.23
7532,19321503.885
7533,14356020.062
7534,11139638.426
7535,6876769.152
7536,11147659.681
7537,15946613.074
7538,2381337
7539,14108635.418
7540,8109947.522
7541,298397.451
7542,1049284.451
7543,5837751.232
7544,7609000.351
7545,8288058.618
7546,5410889.423
7547,37124374.058
7548,12234800.503
7549,25940783.785
7550,3851873.004
7551,7383571.3
7552,15503086.261
7553,13738788.768
7554,298397.451
7555,43682661.176
7556,1023815
7557,12812293.952
7558,24260732.551
7559,8084515.118
7560,27033018.16
7561,3032162.826
7562,1309692.678
7563,6158121.288
7564,8345150.035
7565,3258884.451
7566,5663282
7567,10407912.861
7568,8707645
7569,2960084.348
7570,14794899.13
7571,10076769.83
7572,6764942.987
7573,29173376.391
7574,9892872.352
7575,911112
7576,9679591.431
7577,5369360.558
7578,1681284.765
7579,7273812.14
7580,14676949.21
7581,0
7582,14751555.743
7583,10744964.663
7584,17528116.498
7585,11976739.988
7586,5597933.176
7587,1447090
7588,9577379.031
7589,807000
7590,8102034.872
7591,11799085.565
7592,5591768.435
7593,13855152.942
7594,4566102.096
7595,8993110.746
7596,12531402.755
7597,31323609.402
7598,10569493.348
7599,22259130.403
7600,22869060.251
7601,26779915.944
7602,15977876.125
7603,8037401.348
7604,6423258.54
7605,7847951.62
7606,0
7607,23887268.438
7608,11725028.203
7609,5751665
7610,7430159.282
7611,0
7612,6398768.435
7613,12895010.982
7614,17737305.71
7615,4944665
7616,35075888.854
7617,13443206.777
7618,7435207
7619,20386251.757
7620,7359196.32
7621,11796464.493
7622,807000
7623,4927672.826
7624,13144839.006
7625,6638916.58
7626,39799944.318
7627,21507945.36
7628,12037091.829
7629,13798430.497
7630,14678687.343
7631,2671710.3
7632,24229727.001
7633,6034862.147
7634,1354387.58
7635,7803416.491
7636,16910721.191
7637,0
7638,29100492.843
7639,28067839.815
7640,5091220.949
7641,5265331.3
7642,10613518.823
7643,1646192
7644,32770780.099
7645,62345614.597
7646,18024346.029
7647,27263813.561
7648,5291458.288
7649,4616759.58
7650,23251999.161
7651,11374617.435
7652,22150320.87
7653,2222459.003
7654,545015
7655,18061170.156
7656,1023815
7657,18506330.463
7658,6981187.886
7659,18625453.082
7660,3412155.768
7661,0
7662,26255525.665
7663,18754624.536
7664,9278343.826
7665,8921228.179
7666,160225
7667,13975885.97
7668,14684516.654
7669,8596284.762
7670,4498333.086
7671,4210305.268
7672,7098152
7673,1018322
7674,16864472.717
7675,2269992.031
7676,9948227.83
7677,34264736.449
7678,7543831.013
7679,23092213.481
7680,347070
7681,7448309.32
7682,10790730.642
7683,17300789.819
7684,4077548.552
7685,78833604.386
7686,6963136.337
7687,3505020.852
7688,11302847.561
7689,15670542.76
7690,5068927.378
7691,5751665
7692,4561865.686
7693,18262718.028
7694,4018901.58
7695,9633478.642
7696,6720884.348
7697,0
7698,6696297.062
7699,9730031.735
7700,17421520.949
7701,0
7702,25920296.51
7703,19239633.051
7704,6718396.706
7705,9173335.987
7706,16546270.438
7707,9494948.567
7708,11281905.603
7709,8568989.129
7710,0
7711,3082733.3
7712,15994922.193
7713,8017882
7714,15223233.831
7715,25970253.824
7716,2744149
7717,22052271.372
7718,13641882.324
7719,6031169.074
7720,15339714.242
7721,5192076.132
7722,4251726.826
7723,8055150.068
7724,8129578.304
7725,4941129.782
7726,1614477
7727,11200538.867
7728,6324750.062
7729,11819830.164
7730,27215092.849
7731,1852183.248
7732,9018149.207
7733,13656149.411
7734,49967027.321
7735,25633767.339
7736,31384969.956
7737,15743781.327
7738,6455358.435
7739,12861933.74
7740,0
7741,15294123.341
7742,3843181.552
7743,9006982.065
7744,20629024.019
7745,211322
7746,10909939.114
7747,8705314.665
7748,1924061.552
7749,4198587.242
7750,8168090.062
7751,19610124.044
7752,7260875.2
7753,13746089.878
7754,15921843.57
7755,6962325
7756,4705687.826
7757,2097962.62
7758,9921417.277
7759,1333399.552
7760,6703767.826
7761,15889677.515
7762,0
7763,234576
7764,14139983.468
7765,11502641.683
7766,13897865.61
7767,11705519.114
7768,6707606.451
7769,37436470.401
7770,11839338.721
7771,8896795.906
7772,1670590
7773,2327244.552
7774,13509717.491
7775,29412426.769
7776,9750234.843
7777,25575187.932
7778,476568.288
7779,0
7780,51279443.771
7781,31334894.762
7782,17609053.065
7783,13397657.755
7784,16274196.829
7785,10408074.824
7786,6454943.46
7787,10650116.203
7788,6764942.987
7789,6484975.062
7790,9205104.181
7791,11378274.318
7792,15383168.899
7793,8941825.713
7794,13287403.497
7795,3283937.826
7796,2212628.451
7797,10675140.004
7798,4926073.3
7799,4205337.378
7800,18850467.384
7801,9266906.319
7802,19525664.813
7803,3955073.628
7804,94169.81
7805,4625404.394
7806,19834140.043
7807,39442757.277
7808,23615073.253
7809,17151388.073
7810,11201041.662
7811,2022979
7812,7061348.55
7813,17614704.872
7814,9628425.372
7815,14726905.71
7816,3032162.826
7817,19166202.899
7818,0
7819,347070
7820,13863704.453
7821,3623477.768
7822,5298869.057
7823,2546705
7824,9923626.435
7825,4179026.826
7826,211322
7827,24338095.745
7828,6594863.552
7829,13085212.699
7830,22485894.443
7831,11650072.654
7832,23760506.08
7833,19973409.722
7834,51892348.263
7835,4944665
7836,339864
7837,5199069.384
7838,10042239.8
7839,2005063
7840,7484475.363
7841,3895752.826
7842,20505915.143
7843,9183390.16
7844,30222197.034
7845,10270123.261
7846,4080534.58
7847,12133005.062
7848,5778420.524
7849,26359596.28
7850,13501714.478
7851,5846157.768
7852,4925894.782
7853,16743107.623
7854,6764942.987
7855,6137411.378
7856,2860957
7857,24524750.228
7858,1354387.58
7859,5429241.826
7860,4793119.307
7861,27686060.017
7862,13464994.94
7863,24615813.887
7864,1762366.369
7865,10673811.566
7866,5095270.768
7867,15713599.642
7868,1565709.58
7869,6099063.435
7870,781103.81
7871,16846553.057
7872,1808952.163
7873,29275175.427
7874,7327557.708
7875,10286783.995
7876,9549415.534
7877,11521325.748
7878,10549881.958
7879,9369122.004
7880,5718816.132
7881,13071038.227
7882,17220794.266
7883,12170494.134
7884,26691526.33
7885,38182943.778
7886,3759225.768
7887,20481403.217
7888,16009921.096
7889,31000733.479
7890,10317717.085
7891,16002714.675
7892,9235146.01
7893,9447086.228
7894,969828.678
7895,40741451.165
7896,0
7897,6672409.562
7898,1105397.451
7899,339864
7900,19587740.788
7901,16968319.523
7902,17475419.098
7903,86317770.24
7904,33107316.768
7905,6165126.344
7906,507295
7907,12843444.886
7908,18976244.482
7909,11447301.567
7910,1957520.552
7911,16259331.568
7912,20898417.108
7913,8540944.41
7914,14090798.455
7915,12293104.489
7916,20119289.414
7917,599329
7918,19059711.775
7919,863590
7920,347070
7921,6509039.629
7922,11621673.888
7923,4588644.116
7924,15947537.631
7925,13949848.723
7926,39436186.508
7927,30297653.311
7928,16050390.527
7929,14141484.398
7930,4280580.468
7931,7840858.434
7932,1371119.552
7933,14528987.427
7934,31607465.747
7935,863590
7936,0
7937,29156966.283
7938,10623092.617
7939,33387651.313
7940,8158856.742
7941,3978038.3
7942,1457936.588
7943,1719815
7944,21047010.68
7945,20383027.552
7946,11891614.873
7947,3032162.826
7948,26908243.455
7949,22041018.709
7950,23625933.827
7951,10281542.509
7952,2499655
7953,7505932.019
7954,10046197.29
7955,27116036.488
7956,33726013.486
7957,35889051.767
7958,4226283.3
7959,12453163.774
7960,1486272.24
7961,432450.558
7962,32059215.776
7963,7800954.552
7964,20307567.236
7965,18467245.424
7966,10434178.726
7967,19843476.414
7968,5803021.88
7969,6974850
7970,24657141.085
7971,3242411.58
7972,6472697.607
7973,458430
7974,9770462.435
7975,6970160.579
7976,6613370.3
7977,30155928.325
7978,8311068.78
7979,10851849.536
7980,2122516.9
7981,30189327.464
7982,40640922.394
7983,7571942.987
7984,10795210.188
7985,15624065.118
7986,7873791.126
7987,30744733.475
7988,1097957
7989,105032679.848
7990,4352860
7991,7535155.475
7992,24877859.88
7993,31026569.766
7994,21491909.651
7995,15966914.712
7996,11292652.126
7997,11173573.89
7998,19416181.242
7999,15316121.581
8000,11497109.222
8001,3719096.826
8002,17865195.014
8003,6434027.273
8004,0
8005,37408752.141
8006,4550674.755
8007,1986056
8008,3686561.751
8009,13640584.122
8010,9780985.708
8011,21339342.246
8012,3946323.3
8013,0
8014,33266130.752
8015,15620433.987
8016,3612125.24
8017,211322
8018,6324750.062
8019,9603398.858
8020,8825063.265
8021,26239184.13
8022,6607592.068
8023,30444241.297
8024,10064491.559
8025,11364397.623
8026,18910174.936
8027,3412155.768
8028,4374364.768
8029,1895510
8030,25551916.896
8031,26894616.097
8032,5181490.248
8033,4944665
8034,15956856.691
8035,3952022
8036,14422532.693
8037,160225
8038,2773910
8039,0
8040,10313734.288
8041,11815321.285
8042,6324750.062
8043,3615226.3
8044,22565928.707
8045,8003603.963
8046,7401798.3
8047,6287637.88
8048,6390062.435
8049,2331846.3
8050,19067476.893
8051,4189360.3
8052,33943464.217
8053,15611593.717
8054,18536753.323
8055,9896328.88
8056,4944665
8057,19088440.488
8058,10128434.752
8059,30913430.63
8060,9011290.972
8061,1646192
8062,0
8063,14014523.032
8064,4293995.3
8065,4102844
8066,49042015.6
8067,211322
8068,0
8069,21154285.126
8070,8966761.241
8071,0
8072,5890165.886
8073,2116967.568
8074,35313098.965
8075,1842619.451
8076,5633566.826
8077,3032162.826
8078,0
8079,583500
8080,16135200.978
8081,44222527.112
8082,12555293.83
8083,12117765.012
8084,5450569.826
8085,0
8086,0
8087,1911817.58
8088,18469754.414
8089,67875650.098
8090,26065718.73
8091,8145800
8092,4796652.32
8093,12769068.656
8094,1122434
8095,12113070.088
8096,2154772.8
8097,49216079.875
8098,12581070.084
8099,20547028.52
8100,2658186
8101,33434795.049
8102,0
8103,2507464
8104,20647057.679
8105,22261574.24
8106,18876001.418
8107,80010326.209
8108,24271949.945
8109,17778689.14
8110,4417574.58
8111,12807537.075
8112,5708549.768
8113,0
8114,863590
8115,31865526.087
8116,7710264.799
8117,7326730.071
8118,507295
8119,7708556.435
8120,17789636.083
8121,13046002.26
8122,160225
8123,3582936.451
8124,10730080.678
8125,42808637.243
8126,1354387.58
8127,17773420.323
8128,0
8129,19426719.735
8130,4489062.3
8131,10708928.062
8132,44701998.431
8133,34741409.117
8134,18487191.916
8135,12176703.015
8136,42579983.959
8137,2601404
8138,29196131.786
8139,5591768.435
8140,22953471.247
8141,2649522.708
8142,7291975.062
8143,6664614.062
8144,19062415.586
8145,0
8146,0
8147,3783049.826
8148,11466729.349
8149,16645372.831
8150,10874276.735
8151,2555775.598
8152,3412155.768
8153,21557012.43
8154,37138787.763
8155,2259836.679
8156,8696684.768
8157,13522347.213
8158,1018322
8159,21019068.176
8160,750887
8161,26769551.95
8162,20857512.889
8163,2492071.3
8164,12727640.435
8165,22223773.164
8166,0
8167,7876345.435
8168,32111227.041
8169,33241734.982
8170,774965.739
8171,9877065.32
8172,6138302.768
8173,0
8174,21702234.522
8175,4970665.425
8176,1076860.26
8177,13654887.275
8178,20366899.142
8179,1354387.58
8180,15313611.544
8181,11204383.954
8182,2161387.58
8183,3573888.228
8184,2897964.552
8185,18179532.295
8186,2886569
8187,11623183.104
8188,18626258.41
8189,25530566.887
8190,23830688.432
8191,3505020.852
8192,19412454.654
8193,5363314.132
8194,7573840.252
8195,13375944.281
8196,507295
8197,0
8198,26965234.286
8199,3607430
8200,30971115.047
8201,2331846.3
8202,1173174.552
8203,5591768.435
8204,25177124.817
8205,29097012.145
8206,35832373.026
8207,5000649.794
8208,7099556.58
8209,295893.424
8210,15838598.32
8211,1074912
8212,19105351.04
8213,1817657
8214,2225075.808
8215,15043857.737
8216,11468857.758
8217,34997184.214
8218,77309990.8
8219,0
8220,11854826.639
8221,10827038.799
8222,1234372.62
8223,4718789.008
8224,3032162.826
8225,15880155.029
8226,38970907.814
8227,38814855.86
8228,0
8229,24540125.817
8230,24293896.858
8231,16013185.447
8232,9515158.768
8233,17507326.8
8234,17910128.666
8235,32356093.439
8236,21241793.514
8237,1354387.58
8238,2645784.58
8239,0
8240,12167671.062
8241,750887
8242,32033795.442
8243,0
8244,298397.451
8245,10981706.374
8246,20454861.932
8247,4104861.58
8248,7858103.598
8249,12035894.125
8250,9068302.451
8251,211322
8252,25679172.521
8253,211322
8254,10438475.953
8255,14647471.114
8256,0
8257,17996325.023
8258,11700119.2
8259,15660131.636
8260,24728119.35
8261,12887691.713
8262,25562741.434
8263,13446698.851
8264,31738680.317
8265,4805666.134
8266,12051046.015
8267,0
8268,8464112.015
8269,3736479.826
8270,3334562.132
8271,14722121.354
8272,483407.5
8273,4208875.446
8274,2551286.22
8275,19799690.633
8276,26422075.47
8277,6525776.424
8278,16820983.002
8279,84519572.835
8280,13428890.002
